Track name	Track link	User name	User link	Play count	Duration
It's Always You at Senggi Studio Live #songforchet	https://soundcloud.com/junggigo/its-always-you-at-senggi-studio-live?in=yourparadis/sets/jazz-hip-6	junggigo	https://soundcloud.com/junggigo	724K	5:28
Polka Dots and Moonbeams	https://soundcloud.com/hentaidesuka/polka-dots-and-moonbeams?in=yourparadis/sets/jazz-hip-6	hentaidesu	https://soundcloud.com/hentaidesuka	585K	1:30
Dear. Dearie	https://soundcloud.com/didi_cat/dear-dearie?in=yourparadis/sets/jazz-hip-6	DIDI_CAT	https://soundcloud.com/didi_cat	518K	3:55
My Ideal (Chet baker cover)	https://soundcloud.com/karisa1/my-ideal-chet-baker-cover?in=yourparadis/sets/jazz-hip-6	도시고독	https://soundcloud.com/karisa1	628K	4:02
sharing an umbrella	https://soundcloud.com/hentaidesuka/sharing-an-umbrella-demo11?in=yourparadis/sets/jazz-hip-6	hentaidesu	https://soundcloud.com/hentaidesuka	549K	1:44
c l o s e / don't worry / m i n d	https://soundcloud.com/nawhij/c-l-o-s-e-dont-worry-m-i-n-d?in=yourparadis/sets/jazz-hip-6	nawhij(나우히즈)	https://soundcloud.com/nawhij	471K	5:53
OFFONOFF - Moon 12:04am (LIVE)	https://soundcloud.com/yourdarlinh/moon1204?in=yourparadis/sets/jazz-hip-6	verydarling	https://soundcloud.com/yourdarlinh	590K	3:49
sincerely, yours [ sophie meiers x nohidea ]	https://soundcloud.com/sophie-meiers/sincerely-yours-sophie-meiers-x-nohidea?in=yourparadis/sets/jazz-hip-6	sophie meiers ☏	https://soundcloud.com/sophie-meiers	1.12M	2:32
Vague	https://soundcloud.com/man_huh/vague?in=yourparadis/sets/jazz-hip-6	Chance Thrash	https://soundcloud.com/man_huh	457K	2:09
iwantmoretimewithyou	https://soundcloud.com/nawhij/iwantmoretimewithyou?in=yourparadis/sets/jazz-hip-6	nawhij(나우히즈)	https://soundcloud.com/nawhij	355K	2:37
Before Sunset	https://soundcloud.com/hentaidesuka/before-sunset?in=yourparadis/sets/jazz-hip-6	hentaidesu	https://soundcloud.com/hentaidesuka	351K	1:58
헤이즈 (Heize) - Jenga (젠가) Cover (Jazz Ver.)	https://soundcloud.com/anxwerme/heize-jenga-cover-jazz-ver?in=yourparadis/sets/jazz-hip-6	anXwerME	https://soundcloud.com/anxwerme	424K	3:42
Reflections [My Album "Masayume" Out Now!]	https://soundcloud.com/kamijoi/reflections?in=yourparadis/sets/jazz-hip-6	ninjoi.	https://soundcloud.com/kamijoi	456K	1:58
body and soul	https://soundcloud.com/sephbeats/body-and-soul?in=yourparadis/sets/jazz-hip-6	seph	https://soundcloud.com/sephbeats	692K	2:08
sweet tarts	https://soundcloud.com/orangesodabandit/modern-sweet-tarts?in=yourparadis/sets/jazz-hip-6	chuckee.	https://soundcloud.com/orangesodabandit	854K	2:40
gone away dream	https://soundcloud.com/choujou/gone-away-dream?in=yourparadis/sets/jazz-hip-6	choujou	https://soundcloud.com/choujou	514K	3:33
sad not bad	https://soundcloud.com/charming-lips/sad-not-bad?in=yourparadis/sets/jazz-hip-6	Charming Lips	https://soundcloud.com/charming-lips	342K	2:22
Canoe	https://soundcloud.com/natty-reeves/canoe?in=yeonkkot/sets/s10	Natty Reeves	https://soundcloud.com/natty-reeves	None	2:25
Sunny Days	https://soundcloud.com/distant-lo/sunny-days?in=yeonkkot/sets/s10	Distant.lo	https://soundcloud.com/distant-lo	2.04M	2:01
My (Now on Spotify)	https://soundcloud.com/aricogle/my-1?in=yeonkkot/sets/s10	Aso	https://soundcloud.com/aricogle	1.62M	3:17
unexplainable.	https://soundcloud.com/dotphase/unexplainable?in=yeonkkot/sets/s10	dotphase (.phase)	https://soundcloud.com/dotphase	1.33M	3:57
adnarim.	https://soundcloud.com/jaesoundss/adnarim?in=yeonkkot/sets/s10	jae.	https://soundcloud.com/jaesoundss	1M	4:57
Timeless	https://soundcloud.com/aricogle/timeless?in=yeonkkot/sets/s10	Aso	https://soundcloud.com/aricogle	1.02M	5:24
Morning Jam	https://soundcloud.com/conoralbert/morning-jam?in=yeonkkot/sets/s10	Conor Albert	https://soundcloud.com/conoralbert	944K	3:49
Seasons Change	https://soundcloud.com/pcskiiler/seasons-change?in=yeonkkot/sets/s10	TOSHIKI HAYASHI(%C)	https://soundcloud.com/pcskiiler	732K	3:16
wust be 0one	https://soundcloud.com/letsuo/wust-be-0one?in=yeonkkot/sets/s10	Letsuo	https://soundcloud.com/letsuo	715K	2:47
Dualib - Car Ride	https://soundcloud.com/dualib/dualib-car-ride?in=yeonkkot/sets/s10	Dualib	https://soundcloud.com/dualib	723K	2:06
Life (Remix)	https://soundcloud.com/trevorjordan69/life-remix?in=yeonkkot/sets/s10	Trevor Jordan	https://soundcloud.com/trevorjordan69	631K	3:45
Teleport ワープ	https://soundcloud.com/flo-me-1/teleport?in=yeonkkot/sets/s10	Floème フロエム	https://soundcloud.com/flo-me-1	551K	2:42
flowers ep (out now on spotify)	https://soundcloud.com/secondsunbeats/flowers-ep-out-now-on-bandcamp?in=yeonkkot/sets/s10	secondsun	https://soundcloud.com/secondsunbeats	1.17M	8:56
09 Sergeant Jay - Nujazz Lover	https://soundcloud.com/nujabesmusic/09-sergeant-jay-nujazz-lover?in=yeonkkot/sets/s10	Eternal Soul Sessions	https://soundcloud.com/nujabesmusic	711K	4:59
swing for me.	https://soundcloud.com/saib_eats/swing?in=yeonkkot/sets/s10	saib.	https://soundcloud.com/saib_eats	635K	3:30
Morning Holizon	https://soundcloud.com/rockwellproductshop/morning-holizon?in=yeonkkot/sets/s10	rockwellproductshop	https://soundcloud.com/rockwellproductshop	668K	4:10
Beakers Chill Out ♦ 4	https://soundcloud.com/beakersproductionlibrary/beakers-chill-out-4?in=yeonkkot/sets/s10	Beakers	https://soundcloud.com/beakersproductionlibrary	432K	3:07
Terem - Movin' Free Download	https://soundcloud.com/terem/terem-movin-instrumental?in=yeonkkot/sets/s10	Terem	https://soundcloud.com/terem	574K	2:53
desertlove	https://soundcloud.com/flofills/desertlove?in=yeonkkot/sets/s10	FloFilz	https://soundcloud.com/flofills	544K	6:07
Nothing But Luv. [ft.Lamp]	https://soundcloud.com/aricogle/nothing-but-luv?in=yeonkkot/sets/s10	Aso	https://soundcloud.com/aricogle	660K	4:10
Life Is	https://soundcloud.com/cosimo-fogg/life-is?in=yeonkkot/sets/s10	Cosimo Fogg (201)	https://soundcloud.com/cosimo-fogg	547K	3:16
Kid Vision - Front Lobby	https://soundcloud.com/grimelabinc/kid-vision-front-lobby?in=yeonkkot/sets/s10	grimelabinc	https://soundcloud.com/grimelabinc	516K	2:52
Orange Oddity	https://soundcloud.com/lewis-the-funky-hip-fellow/orange-oddity?in=yeonkkot/sets/s10	Lazy Lewis	https://soundcloud.com/lewis-the-funky-hip-fellow	332K	2:52
How Is She	https://soundcloud.com/daniel-hernandez-67/how-is-she?in=yeonkkot/sets/s10	danhernan	https://soundcloud.com/daniel-hernandez-67	104K	3:06
Diving Into You	https://soundcloud.com/insonemusic/diving-into-you?in=yeonkkot/sets/s10	insöne. music	https://soundcloud.com/insonemusic	99.5K	2:57
Chet Baker - It's Always You (1956)	https://soundcloud.com/aldhi-arfan/its-always-you-1956?in=hanriverlove/sets/winter-night-jazz-2	Aldhiarfan	https://soundcloud.com/aldhi-arfan	242K	3:19
One more kiss, dear	https://soundcloud.com/laninavintage/onemorekiss2012-mp3?in=hanriverlove/sets/winter-night-jazz-2	Niña Vintage	https://soundcloud.com/laninavintage	147K	4:00
Who Are You - Winterplay	https://soundcloud.com/kieuthanh/who-are-you-winterplay?in=hanriverlove/sets/winter-night-jazz-2	Kieu Thanh	https://soundcloud.com/kieuthanh	125K	3:09
Enrico Pieranunzi - Les Amants	https://soundcloud.com/camembert/enrico-pieranunzi-les-amants?in=hanriverlove/sets/winter-night-jazz-2	total eclipse	https://soundcloud.com/camembert	173K	4:34
Taking A Chance On Love	https://soundcloud.com/sarah-edmonds-jazz/taking-a-chance-on-love?in=hanriverlove/sets/winter-night-jazz-2	Sarah Edmonds Jazz	https://soundcloud.com/sarah-edmonds-jazz	85.6K	3:40
Paris Match - 12 - Alison	https://soundcloud.com/goldenlimit/paris-match-12-alison?in=hanriverlove/sets/winter-night-jazz-2	goldenlimit	https://soundcloud.com/goldenlimit	94K	3:33
No More Blues	https://soundcloud.com/beata-przybytek/no-more-blues?in=hanriverlove/sets/winter-night-jazz-2	Beata Przybytek	https://soundcloud.com/beata-przybytek	51.4K	5:30
Fly Me to the Moon	https://soundcloud.com/randyhaddock/fly-me-to-the-moon?in=hanriverlove/sets/winter-night-jazz-2	Randy Haddock	https://soundcloud.com/randyhaddock	76.7K	2:48
MANGOTH BY Bill evans {Alice in Wonderland}	https://soundcloud.com/mangothmusic/mangoth-by-bill-evans-alice-in?in=hanriverlove/sets/winter-night-jazz-2	mangothmusic@hotmail.com	https://soundcloud.com/mangothmusic	43.2K	2:10
Cole Porter - Night and Day (Maximo Spodek)	https://soundcloud.com/alex-bogdan-10/cole-porter-night-and-day-maximo-spodek?in=hanriverlove/sets/winter-night-jazz-2	Stauffenberg	https://soundcloud.com/alex-bogdan-10	182K	7:17
Dancing on the Ceiling	https://soundcloud.com/singingchetbaker/dancing-on-the-ceiling?in=hanriverlove/sets/winter-night-jazz-2	Singing Chet Baker	https://soundcloud.com/singingchetbaker	56.1K	3:28
Don't Get Around Much Anymore (Duke Ellington)	https://soundcloud.com/amieamis/dont-get-around-much-anymore?in=hanriverlove/sets/winter-night-jazz-2	Amie Amis	https://soundcloud.com/amieamis	56.4K	3:05
04 - Deep in a dream - Chet Baker	https://soundcloud.com/afrorecords/04-deep-in-a-dream-chet-baker?in=hanriverlove/sets/winter-night-jazz-2	AfroRecords	https://soundcloud.com/afrorecords	94.1K	6:25
Morning Glory- Duke Ellington	https://soundcloud.com/edwin-canito-garcia/morning-glory-duke-ellington?in=hanriverlove/sets/winter-night-jazz-2	Edwin Canito Garcia	https://soundcloud.com/edwin-canito-garcia	75.9K	4:35
C'est Si Bon 1947 (live studio recording)	https://soundcloud.com/caramang/cest-si-bon-1947-live-studio?in=hanriverlove/sets/winter-night-jazz-2	caramang	https://soundcloud.com/caramang	331K	3:14
NOUS DEUX ( Jacqueline ) - SIDNEY BECHET - 1953	https://soundcloud.com/phoceo/nous-deux-jacqueline-sidney?in=hanriverlove/sets/winter-night-jazz-2	Mr.Jacques	https://soundcloud.com/phoceo	61.8K	3:12
Ben Webster - Over The Rainbow	https://soundcloud.com/umlungu_za/ben-webster-over-the-rainbow?in=hanriverlove/sets/winter-night-jazz-2	umlungu_za	https://soundcloud.com/umlungu_za	96.3K	4:59
Paul Desmond - Take Five (Dave Brubeck)	https://soundcloud.com/ellen-w-1/paul-desmond-take-five?in=hanriverlove/sets/winter-night-jazz-2	Ellen Cunningham	https://soundcloud.com/ellen-w-1	193K	3:10
Billie Holiday & Lester Young - A Sailboat in the Moonlight	https://soundcloud.com/upsidedowninsideout/billie-holiday-lester-young-a?in=hanriverlove/sets/winter-night-jazz-2	upsidedowninsideout	https://soundcloud.com/upsidedowninsideout	63.2K	2:51
Angelo Debarre & Ludovic Beier - 13 - Premier Bal	https://soundcloud.com/tieryma/angelo-debarre-ludovic-beier-13-premier-bal?in=hanriverlove/sets/winter-night-jazz-2	tieryma	https://soundcloud.com/tieryma	115K	3:47
Billy Higgins - Charlie Haden - Chet Baker - Enrico Pieranunzi - Silence (album: SILENCE ,1987)	https://soundcloud.com/xrys/billy-higgins-charlie-haden-chet-baker-enrico-pieranunzi-silence-album-silence-1987?in=hanriverlove/sets/winter-night-jazz-2	xrys	https://soundcloud.com/xrys	51K	8:45
Carmen McRae Tain't Nobody's Business	https://soundcloud.com/ronparel/carmen-mcrae-taint-nobodys?in=hanriverlove/sets/winter-night-jazz-2	Ron Parel	https://soundcloud.com/ronparel	73.7K	5:31
Volare - Nel blu dipinto di blu (Domenico Modugno)	https://soundcloud.com/daniela-procopio/volare?in=hanriverlove/sets/winter-night-jazz-2	Daniela Procopio	https://soundcloud.com/daniela-procopio	156K	3:36
Dexter Gordon - The Shadow Of Your Smile	https://soundcloud.com/gearbox-records/the-shadow-of-your-smile?in=hanriverlove/sets/winter-night-jazz-2	Gearbox Records	https://soundcloud.com/gearbox-records	114K	9:01
A Wink and a Smile	https://soundcloud.com/leslankhorst/a-wink-and-a-smile?in=hanriverlove/sets/winter-night-jazz-2	Les Lankhorst	https://soundcloud.com/leslankhorst	93K	2:51
Nat King Cole (From The Nat King Cole Show 1957) - Autumn Leaves (Antonis Kanakis, Dad R.I.P. Mix)	https://soundcloud.com/antoniskanakisofficial/autumn-leaves-antonis-kanakis-dad-rip-mix?in=hanriverlove/sets/winter-night-jazz-2	Antonis Kanakis Official	https://soundcloud.com/antoniskanakisofficial	71.8K	5:02
DRIFTER	https://soundcloud.com/hippiesabotage/drifter?in=alkhaw/sets/chill-study-vibes	Hippie Sabotage	https://soundcloud.com/hippiesabotage	None	3:35
Fly	https://soundcloud.com/dontloveme/fly?in=alkhaw/sets/chill-study-vibes	dontloveme	https://soundcloud.com/dontloveme	2.89M	3:25
WYBB - Just Chilling & Wesley Cole	https://soundcloud.com/justchillingproduction/wybb-1?in=alkhaw/sets/chill-study-vibes	Just Chilling	https://soundcloud.com/justchillingproduction	1.89M	3:34
Innocence	https://soundcloud.com/sadkomusic/innocence?in=alkhaw/sets/chill-study-vibes	SVDKO	https://soundcloud.com/sadkomusic	1.5M	3:05
meditation	https://soundcloud.com/li_shang/meditation?in=alkhaw/sets/chill-study-vibes	ki(ng)	https://soundcloud.com/li_shang	2.83M	23:41
be your girl.	https://soundcloud.com/whereisalex/be-your-girl?in=alkhaw/sets/chill-study-vibes	whereisalex	https://soundcloud.com/whereisalex	2.97M	3:28
Canals (Chillhop Essentials Summer 2016)	https://soundcloud.com/joakimkarud/canals-chilihop-essentials-summer-2016?in=alkhaw/sets/chill-study-vibes	Joakim Karud	https://soundcloud.com/joakimkarud	2.68M	2:34
SYRE - "Analog Dream" [EARMILK Exclusive]	https://soundcloud.com/earmilk/syre-analog-dream-earmilk-exclusive?in=alkhaw/sets/chill-study-vibes	EARMILK	https://soundcloud.com/earmilk	1.03M	3:37
ukulele and chill (uke tutorial in description)	https://soundcloud.com/gudgeoncody/ukulele-and-chill?in=alkhaw/sets/chill-study-vibes	Cody G	https://soundcloud.com/gudgeoncody	1.44M	2:51
Ghost Town DJ's - My Boo (Jeff Bernat Cover)	https://soundcloud.com/jeffbernat/my-boo-jeff-b-cover?in=alkhaw/sets/chill-study-vibes	jeffbernat	https://soundcloud.com/jeffbernat	1.36M	2:10
Oh Wonder - Body Gold (Louis The Child Remix)	https://soundcloud.com/louisthechild/bodygold?in=alkhaw/sets/chill-study-vibes	Louis The Child	https://soundcloud.com/louisthechild	19.5M	3:24
Eighto2 - Wonderful World	https://soundcloud.com/getblunted802/wonderful-world?in=alkhaw/sets/chill-study-vibes	Eighto2	https://soundcloud.com/getblunted802	843K	2:59
down with u	https://soundcloud.com/iamwntr/down-with-u?in=alkhaw/sets/chill-study-vibes	wntr	https://soundcloud.com/iamwntr	912K	3:22
Evening News ft. NATEY	https://soundcloud.com/whoiskev/evening-news-ft-natey?in=alkhaw/sets/chill-study-vibes	KEV	https://soundcloud.com/whoiskev	818K	2:13
Dugong Jr - Secrets (feat. Tashka)	https://soundcloud.com/movingcastle/dugong-jr-secrets-feat-tashka?in=alkhaw/sets/chill-study-vibes	Moving Castle	https://soundcloud.com/movingcastle	844K	3:37
I'm sorry (feat. shiloh)	https://soundcloud.com/swellism/im-sorry-feat-shiloh-dynasty?in=alkhaw/sets/chill-study-vibes	swell	https://soundcloud.com/swellism		2:37
pockets	https://soundcloud.com/cehryl/pockets?in=alkhaw/sets/chill-study-vibes	cehryl	https://soundcloud.com/cehryl	411K	3:13
Good Morning	https://soundcloud.com/darrenashley/good-morning?in=alkhaw/sets/chill-study-vibes	Darren Ashley	https://soundcloud.com/darrenashley	605K	3:45
Your Bed	https://soundcloud.com/whoiskev/your-bed?in=alkhaw/sets/chill-study-vibes	KEV	https://soundcloud.com/whoiskev	592K	3:00
i'll be alright (tonight)	https://soundcloud.com/muramasamusic/ill-be-alright-tonight?in=alkhaw/sets/chill-study-vibes	Mura Masa	https://soundcloud.com/muramasamusic	9.09M	3:50
i wandered into you	https://soundcloud.com/dasusound/i-wandered-into-you?in=alkhaw/sets/chill-study-vibes	DASU	https://soundcloud.com/dasusound	360K	25:04
coffee shop feelgoods	https://soundcloud.com/druskeeee/coffee-shop-feelgoods?in=alkhaw/sets/chill-study-vibes	druskєє	https://soundcloud.com/druskeeee	264K	44:12
Kendrick Lamar - PRIDE. (Louis Futon Flip)	https://soundcloud.com/louisfutonbeats/pridelouis-futon-flip?in=alkhaw/sets/chill-study-vibes	Louis Futon Beats	https://soundcloud.com/louisfutonbeats	2.01M	2:25
Secret Sauce ft Cookin Soul	https://soundcloud.com/jeff-kaale/secret-sauce-ft-cookin-soul?in=alkhaw/sets/chill-study-vibes	Jeff Kaale	https://soundcloud.com/jeff-kaale	1.24M	2:23
ardent // SMR Instrumental	https://soundcloud.com/smrmusicc/ardent?in=alkhaw/sets/chill-study-vibes	SMR_	https://soundcloud.com/smrmusicc	1.69M	3:19
Nujabes - Aruarian Dance	https://soundcloud.com/tetsujin/nujabes-aruarian-dance?in=alkhaw/sets/chill-study-vibes	tetsujin	https://soundcloud.com/tetsujin	6.33M	4:10
SUSHI FT. MASEGO	https://soundcloud.com/soundsofadream/sushi-ft-masego?in=alkhaw/sets/chill-study-vibes	Sean Dream	https://soundcloud.com/soundsofadream	735K	2:42
Field (ft. jinsang)	https://soundcloud.com/jsprno/field-jinsang-x-jasperino?in=alkhaw/sets/chill-study-vibes	Jasperino	https://soundcloud.com/jsprno	351K	1:43
As she passes	https://soundcloud.com/levipatel/as-she-passes?in=agamidae/sets/ambient-piano	Levi Patel	https://soundcloud.com/levipatel	None	3:45
Was am Ende	https://soundcloud.com/alice_baldwin/was-am-ende?in=agamidae/sets/ambient-piano	Alice Baldwin	https://soundcloud.com/alice_baldwin	3.68M	None
January	https://soundcloud.com/simeonwalkermusic/january?in=agamidae/sets/ambient-piano	Simeon Walker	https://soundcloud.com/simeonwalkermusic	3.23M	4:30
To Speak Of Solitude	https://soundcloud.com/serein/to-speak-of-solitude?in=agamidae/sets/ambient-piano	Serein	https://soundcloud.com/serein	2.91M	4:21
Jacob David - Intet Forbi	https://soundcloud.com/modernarecords/jacob-david-intet-forbi-03?in=agamidae/sets/ambient-piano	Moderna Records	https://soundcloud.com/modernarecords	2.45M	3:32
Tambour - The Nude And The Quiet	https://soundcloud.com/modernarecords/tambour-the-nude-and-the-quiet?in=agamidae/sets/ambient-piano	Moderna Records	https://soundcloud.com/modernarecords	2.75M	6:47
Ben Lukas Boysen - Sleepers Beat Theme	https://soundcloud.com/latenighttales/ben-lukas-boysen-sleepers-beat-theme-1?in=agamidae/sets/ambient-piano	Late Night Tales	https://soundcloud.com/latenighttales	1.71M	4:37
The Beauty Of Dreaming	https://soundcloud.com/pessoa1972/the-beauty-of-dreaming?in=agamidae/sets/ambient-piano	PessoaZ	https://soundcloud.com/pessoa1972	1.36M	3:06
Escapism	https://soundcloud.com/juliagjertsen/1-escapism?in=agamidae/sets/ambient-piano	Julia Gjertsen	https://soundcloud.com/juliagjertsen	1.47M	5:48
Firestarter	https://soundcloud.com/mindthings/firestarter?in=agamidae/sets/ambient-piano	mindthings	https://soundcloud.com/mindthings	1.37M	2:05
Tea Leaves At The Botton Of A Cup	https://soundcloud.com/bruno_sanfilippo/tea-leaves-at-the-botton-of-a-cup?in=agamidae/sets/ambient-piano	Bruno Sanfilippo	https://soundcloud.com/bruno_sanfilippo	2.04M	7:04
Dreams	https://soundcloud.com/sten-erland-hermundstad/dreams-free-download-1?in=agamidae/sets/ambient-piano	Sten Erland Hermundstad	https://soundcloud.com/sten-erland-hermundstad	1.87M	4:10
Shifting	https://soundcloud.com/michaelmcdonald/shifting?in=agamidae/sets/ambient-piano	Michael McDonald	https://soundcloud.com/michaelmcdonald	1.17M	3:58
A Cerulean State - In that very moment	https://soundcloud.com/aceruleanstate/in-that-very-moment?in=agamidae/sets/ambient-piano	A Cerulean State	https://soundcloud.com/aceruleanstate	982K	2:34
withu	https://soundcloud.com/yungmai/sleepy?in=yourparadis/sets/jazz-hip	BLVK.	https://soundcloud.com/yungmai		1:44
A Glimmer Of Light	https://soundcloud.com/noisesymphony/a-glimmer-of-light?in=yourparadis/sets/jazz-hip	MasterClass	https://soundcloud.com/noisesymphony	1.85M	3:36
getsomerest/sleepwell	https://soundcloud.com/quicklyquickly/getsomerestsleepwell?in=yourparadis/sets/jazz-hip	quickly, quickly	https://soundcloud.com/quicklyquickly	4.98M	5:32
Truly dont care ( stream on spotify in bio )	https://soundcloud.com/ariosemusic/again?in=yourparadis/sets/jazz-hip	ariose	https://soundcloud.com/ariosemusic	1.88M	2:23
Near An End W/ Kendall Miles	https://soundcloud.com/herbbeatz/near-an-end?in=yourparadis/sets/jazz-hip	i eat plants for a living	https://soundcloud.com/herbbeatz	996K	1:37
june gloom.	https://soundcloud.com/primabeats/june-gloom-1?in=yourparadis/sets/jazz-hip	prima	https://soundcloud.com/primabeats	5.31M	2:24
1ofthesedayz	https://soundcloud.com/weirddough/1ofthesedayz?in=yourparadis/sets/jazz-hip	weirddough	https://soundcloud.com/weirddough	871K	2:39
sleep next to me	https://soundcloud.com/worsethanthis/sleep-next-to-me?in=yourparadis/sets/jazz-hip	a l e x	https://soundcloud.com/worsethanthis	2.19M	2:19
it might work	https://soundcloud.com/worsethanthis/it-might-work-1?in=yourparadis/sets/jazz-hip	a l e x	https://soundcloud.com/worsethanthis	1.56M	1:56
Here If You Want (Pale Blue)	https://soundcloud.com/mosssmusic/here-if-you-want-pale-blue-2?in=yourparadis/sets/jazz-hip	MOSSS	https://soundcloud.com/mosssmusic	1.3M	3:19
sometimes i feel	https://soundcloud.com/bluecoloredsky/sometimes-i-feel?in=yourparadis/sets/jazz-hip	youthgroove	https://soundcloud.com/bluecoloredsky	1.11M	25:20
quand la pluie tombe (also uploaded for The Visionary Collective tape)	https://soundcloud.com/nymano/quand-la-pluie-tombe?in=yourparadis/sets/jazz-hip	nymano	https://soundcloud.com/nymano	10.2M	2:07
women (an extended version is available in "short stories" album)	https://soundcloud.com/nymano/women?in=yourparadis/sets/jazz-hip	nymano	https://soundcloud.com/nymano	6.86M	1:09
yeah pretty much	https://soundcloud.com/snowgarden/blue-in-green?in=yourparadis/sets/jazz-hip	snow garden	https://soundcloud.com/snowgarden	2.11M	2:56
lift	https://soundcloud.com/thasoulprovider/lift?in=yeonkkot/sets/s12	noel s	https://soundcloud.com/thasoulprovider	920K	4:27
Midnight Walk	https://soundcloud.com/richardgriffith/midnight-walk?in=yeonkkot/sets/s12	Richard Griffith	https://soundcloud.com/richardgriffith	2.42M	2:00
Gorila - Akaido	https://soundcloud.com/chillhopdotcom/gorila-akaido?in=yeonkkot/sets/s12	Chillhop Music	https://soundcloud.com/chillhopdotcom	1.47M	3:12
Partly Sunny	https://soundcloud.com/joeypecoraro/partly-sunny?in=yeonkkot/sets/s12	Joey Pecoraro	https://soundcloud.com/joeypecoraro	1.02M	3:05
Tom Misch & Carmody - Paper Planes	https://soundcloud.com/tommisch/tom-misch-carmody-paper-planes?in=yeonkkot/sets/s12	Tom Misch	https://soundcloud.com/tommisch	865K	3:19
Woman	https://soundcloud.com/hellohonne/woman?in=yeonkkot/sets/s12	HONNE	https://soundcloud.com/hellohonne	2.08M	4:25
fell in love in a dream	https://soundcloud.com/kuplasound/fell-in-love-in-a-dream?in=yeonkkot/sets/s12	Kupla	https://soundcloud.com/kuplasound	795K	2:23
Gagle - Love Note (Original Instrumental)	https://soundcloud.com/nino-kakhidze/gagle-love-note-original-instrumental?in=yeonkkot/sets/s12	Nino0071	https://soundcloud.com/nino-kakhidze	169K	4:21
Amy Winehouse - Rehab (Tom Misch Remix)	https://soundcloud.com/tommisch/amy-winehouse-rehab-tom-misch-remix?in=yeonkkot/sets/s12	Tom Misch	https://soundcloud.com/tommisch	2.55M	4:27
Fumes (feat. gnash)	https://soundcloud.com/iameden/fumes?in=yeonkkot/sets/s12	EDEN	https://soundcloud.com/iameden	8.77M	3:34
Dawsons Heights	https://soundcloud.com/tommisch/dawsons-hights?in=yeonkkot/sets/s12	Tom Misch	https://soundcloud.com/tommisch	574K	4:20
Her (feat. a l e x)	https://soundcloud.com/kendallmilesmusic/her_kendall?in=yeonkkot/sets/s12	Kendall Miles	https://soundcloud.com/kendallmilesmusic	2.52M	2:46
White Winds	https://soundcloud.com/lewis-the-funky-hip-fellow/white-winds?in=yeonkkot/sets/s12	Lazy Lewis	https://soundcloud.com/lewis-the-funky-hip-fellow	173K	2:28
under the trees	https://soundcloud.com/iamjsan/under-the-trees?in=yeonkkot/sets/s12	j'san.	https://soundcloud.com/iamjsan	223K	1:51
Chucho (Paquito D'Rivera)	https://soundcloud.com/jaiza-trio/chucho-paquito-drivera?in=yeonkkot/sets/s12	Jaiza Trio	https://soundcloud.com/jaiza-trio	197K	3:19
saib. - Sakura Trees	https://soundcloud.com/hipdozer/saib-sakura-trees?in=yeonkkot/sets/s12	HIP DOZER ®	https://soundcloud.com/hipdozer	1.37M	1:40
Raining	https://soundcloud.com/dekobe/raining?in=yeonkkot/sets/s12	DeKobe	https://soundcloud.com/dekobe	489K	2:29
Evening Jazz 3 (live)	https://soundcloud.com/tom-holmes-1/evening-jazz-3?in=yeonkkot/sets/s12	tom holmes	https://soundcloud.com/tom-holmes-1	94.1K	4:10
jack cc & 626 - j bags	https://soundcloud.com/jackcc/j-bags?in=yeonkkot/sets/s12	Jack CC	https://soundcloud.com/jackcc	112K	3:17
still breathing	https://soundcloud.com/kuplasound/still-breathing?in=yeonkkot/sets/s12	Kupla	https://soundcloud.com/kuplasound	523K	2:42
Matt Simons - Catch & Release (Deepend Remix) - [OUT NOW!!]	https://soundcloud.com/deependmusic/matt-simons-catch-release-deepend-remix-out-now?in=yeonkkot/sets/s12	Deepend	https://soundcloud.com/deependmusic	43.4M	3:15
Diamond Dreams	https://soundcloud.com/lewis-the-funky-hip-fellow/diamond-dreams?in=yeonkkot/sets/s12	Lazy Lewis	https://soundcloud.com/lewis-the-funky-hip-fellow	518K	2:30
Sanity Canopy	https://soundcloud.com/swensen330_2/sanity-canopy?in=yeonkkot/sets/s12	Trazzhnef Complications 2econd	https://soundcloud.com/swensen330_2	83.2K	3:46
see you soon.	https://soundcloud.com/primabeats/see-you-soon-1?in=yeonkkot/sets/s12	prima	https://soundcloud.com/primabeats	204K	2:18
Slowz - Holding You (Stan Sax Edit)	https://soundcloud.com/stnsx/slowz-holding-you-stan-sax-edit?in=yeonkkot/sets/s12	Stan Sax	https://soundcloud.com/stnsx	420K	4:45
Dancing Days	https://soundcloud.com/lewis-the-funky-hip-fellow/dancing-days?in=yeonkkot/sets/s12	Lazy Lewis	https://soundcloud.com/lewis-the-funky-hip-fellow	521K	1:34
George Lassos the Moon	https://soundcloud.com/simonjefferis/moon?in=yeonkkot/sets/s12	Simon Jefferis	https://soundcloud.com/simonjefferis	117K	2:52
Yaoundé (OGSE - Olivier Gay Small Ensemble)	https://soundcloud.com/olivier-gay/yaounde-olivier-gay?in=yeonkkot/sets/s12	Olivier Gay	https://soundcloud.com/olivier-gay	89K	9:48
Paradise (Demo)	https://soundcloud.com/stephenonprachanh/paradise?in=yeonkkot/sets/s12	Stephen Onprachanh	https://soundcloud.com/stephenonprachanh	84.2K	4:00
